Year,Units,Value
2013,Percent,2.195585628012632
2014,Percent,2.32463470864761
2015,Percent,2.2992419279804124
2016,Percent,2.418602433645232
2017,Percent,2.098614851605744
2018,Percent,1.9932211238728923
2019,Percent,2.2
