Indicator,Disaggregation combinations using this value
#3-2-2-1,4
#3-2-2,4
#3-4-2,4
#3-6-1,4
#3-7-1,1
#3-7-2,3
#3-9-2,4
#3-9-3,4
#4-2-1,1
#4-2-2-1,1
#4-5-1,1
