Indicator,Disaggregation combinations using this value
#17-8-1,1
#2-2-1,1
#2-2-2,1
#3-2-1,48
#3-2-2,62
#3-3-2,1
#3-4-2,62
#3-6-1,62
#3-7-1,1
#3-7-2,43
#3-9-2,62
#3-9-3,62
